SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3
112369,0,Cash loans,F,Y,N,0,186779.18383658383,517335.328428721,21640.01484454492,Working,Secondary / secondary special,Civil marriage,House / apartment,0.0159932587966259,-17685,-2816,-7421,-1398,2,2,,0.5247555810036854,0.5634513913169819
112370,0,Cash loans,M,Y,N,0,325119.06601150474,1503889.2103374596,75028.91445234492,Working,Higher education,Single / not married,House / apartment,0.0076865355402627,-20280,-9799,-8069,-845,2,2,,0.3560186923849624,0.8285307141055555
112371,0,Cash loans,F,N,N,0,485874.3894377138,2000000.0,105486.08645491656,Working,Secondary / secondary special,Married,House / apartment,0.0358507285078989,-12170,-9504,-10710,-3837,2,2,0.4493382908063484,0.2242033013150404,0.6261150301647804
112372,0,Cash loans,F,N,N,0,230325.7454393752,1267739.9146410553,63620.48953567717,Working,Secondary / secondary special,Married,House / apartment,0.0116236668491262,-15641,-3416,-14310,-192,2,2,,0.7812759218158845,0.1834844346161168
112373,0,Cash loans,F,Y,Y,0,42454.039294019625,102566.32393459346,2000.0,Working,Secondary / secondary special,Married,House / apartment,0.0470554532976738,-10682,-1854,-7686,-677,2,2,0.4168529473318935,0.6103640456054154,0.4490435311149597
112374,0,Cash loans,F,N,N,0,225358.0439376855,795395.5330662671,40540.26551711396,Working,Higher education,Separated,House / apartment,0.0220297707414811,-16060,-10908,-15900,-3177,2,2,0.6699360087287869,0.5879394088144665,0.3225053966452472
112375,1,Revolving loans,F,Y,Y,0,223928.13154636315,1186251.860889902,61631.6109131573,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0355277559609279,-22613,-1975,-7078,-4814,2,2,0.462960449385298,0.7115118481733702,0.3821748724635536
112376,0,Cash loans,F,N,Y,0,126705.60155911688,504594.799590955,23511.705728202534,Working,Secondary / secondary special,Married,House / apartment,0.0475192549283494,-17655,-10418,-4627,-3095,2,2,,0.6343187598580706,
112377,0,Cash loans,F,Y,Y,1,211846.7662095271,751276.3860454679,36926.25568433615,Working,Higher education,Married,House / apartment,0.0487674684015638,-14275,-3423,-5641,-3125,2,2,,0.4943238337047492,0.4043960194646141
112378,0,Cash loans,F,N,Y,0,159544.93969077093,551745.5210381548,33586.790520122,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.004408381612683,-19977,365243,-11010,-2835,2,2,,0.5775559547089167,0.2604556834560969
112379,0,Cash loans,M,Y,Y,0,132274.03823117193,346604.5049750014,15888.30003390432,Working,Secondary / secondary special,Married,Municipal apartment,0.0391646591821876,-19697,-6331,-755,-4602,2,2,,0.6977859745518262,0.4851485267227256
112380,0,Revolving loans,F,N,Y,0,151240.02418658967,390392.6907795662,21259.30889885704,Working,Secondary / secondary special,Married,Municipal apartment,0.0389426501122063,-17343,-3737,-3194,-1870,2,2,0.5385652286396408,0.688231355595504,
112381,0,Cash loans,M,N,N,0,101007.63827719702,476858.3570644767,25083.80350612141,Working,Secondary / secondary special,Single / not married,House / apartment,0.063648847756008,-17847,-3680,-7477,-3327,3,3,0.3779136283603999,0.6741739080444668,0.6827672387535929
112382,0,Cash loans,F,N,Y,0,53109.83900409072,167375.5619448899,2000.0,Working,Secondary / secondary special,Separated,House / apartment,0.0294965112307196,-23234,-3711,-9124,-975,2,2,0.5048950806846862,0.5196474229504886,0.566413134330653
112383,0,Cash loans,F,N,N,0,52119.01115257516,319198.6454935173,10252.058353719289,Working,Higher education,Married,House / apartment,0.0335897006697527,-22322,-10630,-9584,-2791,2,2,,0.6293469626304078,
112384,0,Cash loans,F,N,Y,0,210761.7596408258,754982.2347091676,37171.91253227971,Working,Secondary / secondary special,Married,House / apartment,0.0267277055863873,-7924,-6873,-15252,-4703,1,1,,0.4297674917564856,
112385,0,Cash loans,M,N,Y,1,79785.2616658053,391910.3957312034,22907.76320124607,Working,Secondary / secondary special,Widow,House / apartment,0.0076539692979958,-12623,-9696,-481,-1524,1,1,,0.6112932169156696,0.6761499465941209
112386,0,Cash loans,F,N,Y,0,62022.05192928163,176524.6313800366,17409.3141459003,Working,Secondary / secondary special,Single / not married,House / apartment,0.0645632855205184,-21859,-9449,-141,-1917,2,2,0.6647861523837865,0.4428581556192032,0.4947330178141086
112387,0,Cash loans,M,N,N,2,61393.70444654734,104946.62251211816,2000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0.0263495462549772,-19148,365243,-10577,-4506,2,2,,0.5701944972820883,
112388,0,Cash loans,F,Y,N,0,105026.42425022552,494524.25220140186,17450.623828020078,Commercial associate,Higher education,Married,House / apartment,0.053902895083503,-15571,-4738,-16062,-2210,2,2,0.6648108112703136,0.6218767273227613,0.4584986980012143
112389,1,Revolving loans,F,N,Y,1,284343.5488356817,1058719.6136943875,52543.17196201393,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0514875769091083,-16474,-10710,-14617,-2564,2,2,0.3875354960752601,0.3019351023368344,0.5184441478157651
112390,0,Cash loans,F,N,Y,1,123925.16930691116,462278.1900802952,26085.445285442387,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.0556346410836827,-12603,-5447,-6504,-1464,2,2,0.5801721832102533,0.2967445874525887,0.3564904586231271
112391,0,Cash loans,F,N,Y,0,65149.31863171659,372447.43141447817,13990.15315128829,Working,Secondary / secondary special,Single / not married,House / apartment,0.0251411920876437,-18791,-3738,-12777,-1,2,2,0.2951116700798972,0.6555161356740576,0.350199424300859
112392,0,Revolving loans,M,Y,Y,0,279528.6626935211,1019203.436477427,52765.13218595236,Pensioner,Secondary / secondary special,Married,With parents,0.0514195639867421,-19762,365243,-15199,-1388,2,2,0.2935301241333619,0.4149933876093177,0.8565818236428547
112393,0,Cash loans,M,Y,Y,0,156889.91842058557,672677.3018619802,37981.47876139582,Working,Secondary / secondary special,Married,House / apartment,0.0342194254748341,-13430,-4404,-10817,-1200,2,2,0.2678029518746514,0.3655768553135164,0.6445500981268075
112394,1,Cash loans,M,N,Y,1,112054.62663077482,663191.6714339019,37233.15191388024,Working,Secondary / secondary special,Widow,House / apartment,0.0302593202133565,-9129,-5271,-2696,-2824,2,2,,0.6239026056865941,0.3854091987783998
112395,0,Cash loans,F,Y,N,0,169859.6760781699,836560.9802099136,53021.10673459564,Working,Secondary / secondary special,Married,House / apartment,0.0299686107121572,-8805,-7623,-12174,-3535,1,1,0.4599685194700447,0.3472410013218427,
112396,0,Cash loans,F,Y,Y,0,134032.429580803,413346.9564572487,17631.100176290875,Working,Secondary / secondary special,Married,House / apartment,0.0206367973582597,-9758,-2823,-2029,-4586,2,2,,0.5656332907006952,0.4579495068777703
112397,0,Cash loans,F,N,Y,0,93090.23012335322,160364.87046139632,2000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0.0154025463090743,-16826,-9234,-13654,-3904,2,2,,0.5150256412019396,0.4228868089113508
112398,0,Cash loans,M,N,Y,0,101380.55589206646,583876.8853311086,25705.0477243702,Pensioner,Secondary / secondary special,Married,House / apartment,0.0080078585455993,-24682,365243,-3545,-3406,2,2,,0.4625089314090052,0.376337898421958
112399,0,Cash loans,F,N,Y,0,71794.96034274189,303585.5424304162,20227.584371564237,Pensioner,Secondary / secondary special,Married,House / apartment,0.0672455091256969,-24713,365243,-6833,-4210,2,2,0.2847373984820734,0.5735470771789124,0.2713147734741331
112400,0,Cash loans,F,N,N,1,105360.26829759873,362990.8121939904,23830.357289744898,Pensioner,Secondary / secondary special,Married,House / apartment,0.0167227564736868,-10066,365243,-2583,-3392,3,3,0.394663278660924,0.5217518808700026,0.5257823949445024
112401,0,Cash loans,M,N,Y,0,212176.5364495652,762653.8760968818,29987.21965460613,Commercial associate,Higher education,Married,House / apartment,0.0430546401724499,-20796,-3796,-9786,-3216,3,3,,0.4291162915381748,
112402,0,Cash loans,F,N,Y,0,209290.22157389316,604388.0919122008,37662.39467329987,Working,Incomplete higher,Civil marriage,House / apartment,0.0608384841277082,-23346,-9843,-8151,-622,3,3,0.621283623216452,0.7687981334976552,0.3646359190049112
112403,0,Cash loans,F,N,Y,0,122033.19721683688,348782.7414469008,9514.78052254238,Working,Secondary / secondary special,Married,House / apartment,0.0497496088713343,-8251,-10583,-6373,-1743,3,3,0.6562977087097074,0.6105734039219242,
112404,0,Cash loans,F,N,N,0,122704.3338090893,382633.9309408086,17381.305798626265,Working,Higher education,Married,House / apartment,0.0277364489425873,-13649,-3427,-15788,-2835,2,2,0.4174811182230979,0.4711876553233748,0.2460597952782011
112405,1,Revolving loans,F,Y,Y,0,79479.69738053971,293457.4133187087,17323.574543346484,Working,Secondary / secondary special,Married,House / apartment,0.0565804584492988,-24534,-923,-2579,-3131,2,2,0.3924253116503259,0.3543466940947676,0.6101199520136189
112406,0,Cash loans,M,N,Y,0,162428.37075173378,972453.4720272352,46677.2940015358,Working,Secondary / secondary special,Married,House / apartment,0.0063550088513941,-9278,-447,-12518,-4128,2,2,0.4030956096497729,0.6617724475093976,
112407,0,Cash loans,F,N,Y,0,66726.26401274069,315375.47329715954,18371.48036329032,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.0633308013916566,-14385,-9895,-10136,-4572,3,3,,0.2062701053930285,0.349349956961394
112408,0,Cash loans,F,Y,Y,1,201970.33637627904,1164627.6717107408,56111.01679034752,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0674295886460985,-8169,-6554,-13287,-1451,2,2,0.3963236132962796,0.486334723869926,0.2412903797843384
112409,0,Revolving loans,F,N,Y,0,164282.34661783496,444588.5420250114,23109.978503964063,Pensioner,Secondary / secondary special,Separated,House / apartment,0.0588014502838677,-9563,365243,-10181,-4270,2,2,,0.567114885657684,
112410,0,Revolving loans,F,N,Y,1,116706.26740716546,385997.9044208864,12775.79387503651,Working,Secondary / secondary special,Married,House / apartment,0.0089651606338198,-21054,-8966,-14905,-4001,2,2,,0.530870431478735,
112411,0,Cash loans,F,Y,Y,0,165666.19332423675,524207.8990247888,34128.91807219272,Working,Secondary / secondary special,Married,House / apartment,0.0379406218888108,-22757,-10281,-4274,-96,2,2,,0.649108982043294,
112412,0,Cash loans,F,Y,N,1,112352.81118673968,480539.6156630857,23304.375218062894,Commercial associate,Secondary / secondary special,Married,House / apartment,0.027568597475024,-11051,-8172,-15751,-2059,2,2,0.7997502922804389,0.6578381954362679,0.1574463598518883
112413,0,Cash loans,F,N,Y,0,146436.1530644235,862614.9931112028,41554.9796337548,Working,Higher education,Married,House / apartment,0.044872234323352,-8825,-8597,-3200,-2953,2,2,0.765891272386736,0.7994871791324262,0.6625975060585511
112414,1,Revolving loans,F,Y,N,1,148364.49694423168,471135.9857177298,26038.19716341217,Working,Higher education,Married,House / apartment,0.0298547632123118,-20174,-3317,-16205,-3497,2,2,,0.5200613296584778,0.1750871534492808
112415,0,Cash loans,M,Y,Y,0,238781.534717881,1098090.9260864246,48331.85531941184,Working,Secondary / secondary special,Single / not married,House / apartment,0.0524828140625037,-7690,-9408,-12127,-5207,2,2,0.4166091305539839,0.6025043800708051,0.593631990780798
112416,0,Cash loans,F,N,Y,1,170197.70727715344,991099.4838424266,48624.68822693248,Working,Higher education,Married,House / apartment,0.0226138929778712,-9129,-581,-14372,-4679,2,2,0.3425443675323212,0.5910502641621453,0.2465617784699668
112417,0,Cash loans,M,N,Y,0,225104.8558792692,982782.6638954616,43025.02292102034,Pensioner,Higher education,Single / not married,House / apartment,0.0632716198305279,-15865,365243,-11666,-2940,3,3,,0.7115552366268114,
112418,0,Cash loans,F,Y,Y,0,162197.9341576004,735572.774672946,32956.790104800995,Commercial associate,Secondary / secondary special,Married,House / apartment,0.047858998184845,-18140,-3364,-7647,-96,2,2,,0.4527695004349796,
112419,0,Cash loans,F,N,Y,0,129485.43631462468,601387.2102624634,29737.3928627166,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0090031852887013,-21397,-630,-972,-1537,3,3,,0.4019760399480702,0.2547363748676508
112420,0,Cash loans,M,N,N,2,172369.94400531962,521869.6326136869,28534.335597663485,Working,Secondary / secondary special,Married,House / apartment,0.05530055679266,-24440,-8141,-657,-2862,2,2,0.8444643137465777,0.541217386702212,0.6779737297773416
112421,0,Revolving loans,F,Y,Y,0,158334.11439706667,577084.5314633506,26285.59304145224,Commercial associate,Secondary / secondary special,Civil marriage,With parents,0.0283554064046133,-16001,-6711,-16095,-69,2,2,,0.6529493899052226,0.6380028644763938
112422,0,Cash loans,F,N,N,0,111233.85025314055,667047.0018288544,31857.06267016466,Working,Secondary / secondary special,Single / not married,House / apartment,0.0183523777995114,-16052,-9745,-12662,-5472,2,2,,0.5299426892671603,0.5580221800049361
112423,0,Cash loans,F,N,Y,0,65918.68585532719,208477.9038488926,14089.3915337714,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.0168417582096803,-8560,-8823,-15074,-729,3,3,0.2677079444299643,0.5703717209321606,0.3681719795213798
112424,0,Cash loans,F,N,Y,2,102629.6334807398,421545.2734158549,19691.581347203155,Commercial associate,Higher education,Married,House / apartment,0.002642219664035,-8581,-2022,-5374,-174,3,3,0.7218679263068777,0.2341332372085715,
112425,0,Cash loans,F,N,N,0,102250.1014836984,266022.5720330811,9626.254591072106,Working,Secondary / secondary special,Married,House / apartment,0.0219393234036444,-15162,-1167,-1355,-2849,2,2,,0.51425167139535,0.2473458921650672
112426,0,Cash loans,F,N,Y,0,175891.11586027144,774559.9919527519,40865.95608285336,Working,Secondary / secondary special,Married,House / apartment,0.0309040124234416,-15858,-10567,-14549,-1101,2,2,,0.6984480249875732,0.6840062797491057
112427,0,Cash loans,M,Y,Y,0,128986.26155313628,414208.355336248,20822.79575547207,Commercial associate,Secondary / secondary special,Widow,House / apartment,0.0453563466260166,-19790,-437,-2797,-2728,3,3,0.540035535775063,0.5728217244196141,0.3557013972221945
112428,0,Cash loans,F,Y,Y,0,88763.92912892684,258823.16094893255,12420.24746144974,Working,Secondary / secondary special,Widow,With parents,0.0383248823456511,-19394,-9463,-2986,-3317,2,2,0.3288919432049942,0.3463036705973775,
112429,0,Cash loans,M,N,Y,0,122724.3397557294,762673.395364285,43918.9482078858,Working,Higher education,Married,House / apartment,0.0398821722319562,-24581,-343,-15637,-806,2,2,0.7230503827235174,0.6061104276561379,0.2963102619603677
112430,0,Cash loans,F,Y,Y,1,113514.4599058834,686779.4727516916,32142.13242065986,Working,Secondary / secondary special,Married,House / apartment,0.0076184235377688,-21510,-10896,-2186,-1585,2,2,,0.6530690709633912,
112431,1,Revolving loans,F,Y,Y,0,84169.38097704228,422786.8336172511,24510.85031728632,Working,Secondary / secondary special,Married,House / apartment,0.0106284392228744,-17796,-1048,-13474,-3072,2,2,,0.6336542695701466,
112432,0,Cash loans,F,N,Y,0,277492.9347067104,1374364.72555994,57586.50730697923,Working,Higher education,Married,House / apartment,0.0438767599150643,-21735,-2769,-667,-5466,2,2,,0.8561069454700639,0.5729900024130777
112433,0,Cash loans,F,N,N,0,121406.77910323328,318390.4838297882,14417.379184289572,Working,Higher education,Married,House / apartment,0.0461373962430522,-22941,-10369,-10597,-449,1,1,0.3197286296339177,0.4176266610629826,0.2241979530365896
112434,0,Cash loans,M,N,N,1,89688.67656876043,327702.5116376655,16662.75588219376,State servant,Secondary / secondary special,Married,House / apartment,0.0520746285139438,-7926,-7899,-3224,-4363,2,2,0.421547482159238,0.6115843745933268,0.510507037056621
112435,0,Cash loans,F,N,Y,1,58039.42235979477,225939.8624226578,10532.103084917631,Working,Incomplete higher,Married,House / apartment,0.0671845370821936,-24329,-10942,-1761,-5059,2,2,0.4935811854085651,0.7890981862689523,
112436,1,Revolving loans,F,N,N,1,139209.16592504756,774247.874296188,35053.34034089145,Working,Secondary / secondary special,Married,House / apartment,0.0036329108737727,-19953,-2463,-14203,-4853,2,2,0.6768639239819372,0.4307136663455772,0.5743001030473868
112437,0,Cash loans,M,N,Y,1,172655.122366528,957961.4420238824,40255.277570372586,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.0308468786748744,-22283,365243,-955,-3056,1,1,,0.6053488324882138,
112438,0,Cash loans,M,N,N,2,96200.5253522844,388266.031663921,16415.08799939287,Working,Secondary / secondary special,Married,House / apartment,0.0512393096437536,-21126,-6146,-12676,-3447,2,2,,0.5828107151281435,0.3894845122657162
112439,0,Cash loans,F,N,Y,0,142934.86494819296,794128.6716676127,37119.42317705175,Working,Secondary / secondary special,Civil marriage,House / apartment,0.062655618405274,-10569,-4013,-6679,-1271,3,3,0.4045613475865182,0.6779034381741027,0.3071290119948418
112440,0,Cash loans,M,N,Y,1,77211.99105905893,217291.2823792284,11846.409752097292,Pensioner,Secondary / secondary special,Married,House / apartment,0.045680521571794,-22702,365243,-3315,-2133,2,2,0.4363182353575656,0.5213205356673148,0.5410998611603678
112441,0,Cash loans,M,N,Y,0,118815.99412242512,569616.67025616,33484.190746543274,Commercial associate,Incomplete higher,Married,House / apartment,0.0542814054004831,-10936,-5766,-10959,-475,2,2,0.4223084979657827,0.810024355479149,0.3175956772049895
112442,0,Cash loans,F,N,Y,0,229198.81093578608,745745.1815636366,31819.7415511458,Working,Secondary / secondary special,Civil marriage,With parents,0.0302375223595692,-24490,-9273,-6525,-1060,2,2,0.3920626748193886,0.7068388687787002,0.3240322680159029
112443,0,Revolving loans,M,N,Y,0,118569.61431538068,700355.8279036008,36597.199325430665,Working,Incomplete higher,Married,House / apartment,0.0665044542358844,-12940,-2813,-12752,-3819,2,2,0.8567517770889693,0.788067297173967,
112444,0,Cash loans,M,Y,Y,0,96554.28442541456,341381.27231192245,14115.361574666947,Working,Secondary / secondary special,Married,House / apartment,0.0387151953863264,-9982,-9385,-9549,-3701,2,2,0.6047532412518414,0.5372226334758382,0.4120157869401393
112445,0,Cash loans,F,N,Y,0,260691.56974339325,950471.4791348736,50931.66485455054,Pensioner,Lower secondary,Widow,House / apartment,0.0253231760863558,-12589,365243,-10256,-300,2,2,,0.5397531568378688,
112446,0,Cash loans,F,Y,N,2,147106.96351341615,615964.488887421,35770.62073428432,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0085191922201608,-10839,-669,-151,-3136,2,2,,0.4610389139838753,0.660285187897864
112447,0,Cash loans,M,N,Y,0,103616.09473409656,238551.7557807865,15258.197258081991,Pensioner,Higher education,Single / not married,House / apartment,0.0570288048509832,-11135,365243,-12226,-3762,3,3,0.7740858558377463,0.5250442197581527,0.383976019565955
112448,1,Revolving loans,F,N,Y,0,86440.37295732251,314117.2971495102,18338.60193362316,Working,Secondary / secondary special,Separated,House / apartment,0.0365385560612972,-17901,-3049,-405,-4713,2,2,0.548895217976082,0.6227916811459058,0.6707579818496121
112449,0,Cash loans,F,N,Y,1,75023.84360295298,314467.711099504,4623.105180135863,Working,Higher education,Married,House / apartment,0.0068211630113271,-13170,-4961,-6508,-2795,2,2,0.5543814856759794,0.3078490245130575,0.5776373410183899
112450,0,Cash loans,F,Y,N,0,164948.92374879337,938280.8886115684,44412.8782114797,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.0524077376351703,-23843,-10193,-15986,-1331,3,3,0.6313568415877152,0.7314749880747748,0.3840021314855795
112451,0,Cash loans,F,N,Y,0,195537.3419679752,1037068.9056159068,56330.674076363466,Working,Secondary / secondary special,Married,House / apartment,0.0039014076356508,-21040,-5839,-10077,-5434,2,2,0.7096342054615697,0.6081225583837517,0.4146350391677429
112452,0,Cash loans,F,Y,N,0,133259.74422046164,567497.754351979,37401.0943358596,Working,Secondary / secondary special,Married,With parents,0.0229261319449644,-22010,-6174,-12416,-4686,2,2,0.6409732728403412,0.7637188303689272,0.5420473739585305
112453,0,Cash loans,M,N,Y,0,120666.81431294489,398792.8487599308,24329.624067567664,Commercial associate,Secondary / secondary special,Married,House / apartment,0.01941986669158,-19138,-1454,-250,-2456,2,2,,0.6934454491974288,0.1973926601592437
112454,0,Cash loans,F,N,Y,0,178821.54434721734,441471.4893864841,24983.646402615752,Working,Secondary / secondary special,Married,House / apartment,0.0693083390668973,-9038,-8762,-4029,-4944,2,2,0.5108398063316456,0.3501031781421967,0.5538870462871098
112455,0,Cash loans,F,N,Y,0,65579.09354057266,362785.2414766592,18600.91711147736,Commercial associate,Higher education,Civil marriage,House / apartment,0.0382012267459674,-23484,-3525,-2609,-1632,2,2,0.5544155250894433,0.6521151923616614,
112456,0,Cash loans,M,Y,Y,0,138405.98119811586,698246.0160810865,32666.292682032123,Working,Secondary / secondary special,Married,House / apartment,0.0292113263245036,-13791,-5347,-11058,-2412,2,2,,0.602275408311906,0.2011725463330516
112457,0,Cash loans,F,Y,N,0,134404.57279588302,370272.90442971385,26090.49397101746,Pensioner,Higher education,Married,House / apartment,0.0269405981668002,-9376,365243,-5083,-1687,2,2,0.3259305590201528,0.3791844935665335,0.824027371784693
112458,0,Cash loans,F,N,Y,2,163950.70153016402,863657.972655869,45810.957015326574,Working,Secondary / secondary special,Married,House / apartment,0.045263373029366,-23003,-6382,-14427,-631,2,2,,0.2972369510009577,0.2728656662166984
112459,0,Cash loans,F,Y,Y,0,169305.36373647017,941691.3116009826,46074.70554704976,Working,Secondary / secondary special,Married,With parents,0.00435280388692,-12902,-5713,-14052,-4113,2,2,0.4491225451294973,0.7953191425508139,
112460,0,Cash loans,M,Y,Y,1,108663.998781514,502765.23201685614,26634.377660169044,Working,Secondary / secondary special,Married,House / apartment,0.0527145233210824,-16758,-3155,-1171,-2368,2,2,,0.8368179487372851,
112461,0,Cash loans,F,N,Y,0,336787.9438264149,1328878.1115940276,67781.27224532925,State servant,Secondary / secondary special,Single / not married,House / apartment,0.0236218824858783,-11727,-10487,-10294,-1776,1,1,0.6703305867967457,0.6331724943681929,0.6805851308016566
112462,0,Cash loans,F,Y,N,1,77472.57676706348,295474.62724470923,16863.92291645736,Working,Lower secondary,Separated,House / apartment,0.0084742678852253,-23739,-1921,-5892,-2474,1,1,0.3469881651820455,0.7326040786247847,0.3253216527990314
112463,1,Revolving loans,F,N,Y,0,105003.37308130684,423063.6941054406,24923.281009923965,Working,Higher education,Single / not married,House / apartment,0.0656723849882113,-9194,-8912,-5836,-785,3,3,0.3577384130776722,0.5188303752648017,0.5890509922454785
112464,0,Cash loans,M,N,Y,2,204642.4191776944,977599.1064365134,42850.06625706839,Working,Secondary / secondary special,Separated,House / apartment,0.0469828670667594,-20655,-3917,-3046,-3100,2,2,0.739042578152872,0.6884330491166994,0.1967614715291813
112465,0,Cash loans,F,Y,Y,0,97007.14290731787,609178.0596705487,24496.508997857345,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.0390229473557995,-19823,-1377,-4809,-192,2,2,,0.3066336620578515,0.4788551443897437
112466,0,Cash loans,F,N,Y,3,140887.53152785808,717101.2630044227,41836.0122018115,Working,Secondary / secondary special,Separated,House / apartment,0.0325581674301694,-13503,-1904,-7899,-2759,2,2,0.5115605352336281,0.567946812964214,0.3617191023559181
112467,0,Cash loans,F,Y,Y,1,102104.54639022048,506288.134466321,21603.392545387236,State servant,Secondary / secondary special,Married,House / apartment,0.0589500722432539,-9407,-6000,-13962,-5370,2,2,0.4543793359346769,0.7826884493451234,0.4919684808112146
112468,0,Cash loans,M,Y,Y,1,109573.47786019786,621849.2856669698,29991.09171125256,Working,Secondary / secondary special,Married,House / apartment,0.0488364571043831,-23627,-1548,-7313,-1538,2,2,,0.6973688667318245,
112469,0,Cash loans,M,Y,Y,1,69756.78237448553,224985.82904000752,13285.588540049004,Working,Secondary / secondary special,Separated,House / apartment,0.0631286038847259,-15126,-1951,-13697,-2361,2,2,,0.324701594729303,
112470,0,Cash loans,F,N,Y,1,194926.8956035137,685181.2535676969,34370.65515766261,Working,Higher education,Married,House / apartment,0.002281514393699,-21182,-1103,-1109,-2610,2,2,0.729797964794815,0.5882672441453866,0.3523837223223452
112471,0,Cash loans,M,N,Y,1,197106.26664515908,750938.6302139879,38274.35820276105,Pensioner,Secondary / secondary special,Married,House / apartment,0.069620280598826,-22368,365243,-15111,-4141,2,2,0.5358032020740884,0.5879833465381001,0.4344819859525856
112472,0,Cash loans,M,N,Y,1,196766.53062232427,909143.852851046,42529.169494448295,Working,Secondary / secondary special,Married,With parents,0.0120649232694959,-17424,-8454,-11862,-2180,2,2,,0.4864694709121563,
112473,0,Cash loans,F,Y,Y,0,107511.62283007229,571883.9682336483,36993.73668381915,Working,Higher education,Married,House / apartment,0.0267240685287922,-24187,-9827,-7813,-1588,2,2,,0.6134567307691213,0.6049968285731644
112474,0,Cash loans,F,N,Y,2,157326.08995555915,750654.1551346204,41051.57486154649,Working,Secondary / secondary special,Civil marriage,House / apartment,0.0381870643257356,-24206,-9165,-6591,-316,2,2,0.5291965231450616,0.3053032889601468,
112475,0,Cash loans,F,N,Y,0,361337.8441440283,1367225.021376313,68571.61740775192,Pensioner,Incomplete higher,Married,House / apartment,0.0637159016172815,-16509,365243,-15570,-3379,2,2,0.1580952696569908,0.3829222922277223,0.6632317981429079
112476,0,Cash loans,M,N,N,1,154058.1510274511,820247.8416509922,53270.77762060921,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0360563986452316,-18667,-6368,-14059,-3422,2,2,0.601610834926257,0.2664014060755796,
112477,0,Cash loans,F,N,Y,1,74749.62882433842,512125.4737654408,22503.423436319237,State servant,Secondary / secondary special,Single / not married,With parents,0.0195757389324235,-21255,-5850,-7464,-4644,2,2,,0.3959072512073443,0.3384109228753268
112478,0,Cash loans,F,N,N,1,86941.77665824286,349569.88558182074,20015.85839146782,Working,Secondary / secondary special,Married,House / apartment,0.0128738865389225,-7877,-9105,-7692,-5016,2,2,0.2924987395277968,0.4856012695643004,0.5359577329695643
112479,0,Cash loans,M,N,Y,1,84915.03059813372,336695.4123906834,17789.318010469007,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.0556057230077523,-8175,365243,-9892,-2437,3,3,,0.4529072432375139,0.4866134103544177
112480,0,Cash loans,M,N,Y,0,257930.33613298184,1281303.3176431465,65967.06594109282,Commercial associate,Higher education,Married,House / apartment,0.0364342079493912,-14123,-7240,-16102,-240,2,2,0.6341011963437064,0.6859378328953601,0.5043920416203033
112481,1,Cash loans,F,Y,Y,1,162292.06410143682,735660.8673245283,38277.44710891272,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.0641470569759794,-14346,-6314,-5052,-1062,3,3,0.3362568556189406,0.2944540821787014,0.2296581570337187
112482,0,Cash loans,F,Y,Y,0,60657.42694969048,310359.0372020308,29350.696554530885,Working,Incomplete higher,Civil marriage,House / apartment,0.0167469114448359,-11112,-9909,-16092,-4148,3,3,0.5751634376329603,0.5296338372994813,
112483,0,Cash loans,F,Y,Y,0,255624.42709675207,1549859.6075588206,79436.02410947847,Working,Secondary / secondary special,Married,House / apartment,0.0039844714884859,-22687,-1763,-3906,-3817,2,2,0.5617090220403963,0.7274112084465638,0.5911027857994047
112484,0,Cash loans,F,N,Y,1,176898.71367893755,732130.465216824,38933.324055761375,Working,Secondary / secondary special,Married,House / apartment,0.0071549932956265,-19171,-6190,-7546,-295,2,2,,0.3015719026605718,0.3174874643452793
112485,0,Cash loans,M,Y,Y,1,145394.5404913808,462581.78260315344,18824.99901921149,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.0684924031346123,-21315,365243,-1700,-4447,1,1,0.390355377598432,0.6153163599863883,
